acc x,acc y,acc z,gyro x,gyro y,gyro z,temp,humidity,timestamp
0.180,-1.005,0.130,8.118,5.737,21.179,23,57,28657
0.121,-0.981,0.073,9.949,7.996,19.470,23,57,28672
0.029,-1.018,-0.018,9.155,2.686,21.545,23,57,28687
0.020,-1.018,-0.021,6.836,-12.146,27.588,23,57,28702
0.095,-0.989,0.015,6.470,-19.165,29.846,23,57,28717
0.170,-1.014,0.064,6.836,-14.099,29.480,23,57,28732
0.182,-1.024,0.058,6.409,-9.399,28.870,23,57,28747
0.158,-1.045,0.010,4.700,-8.606,28.564,23,57,28762
0.096,-1.023,0.039,5.493,-15.076,30.823,23,57,28777
0.092,-0.946,0.074,6.226,-18.005,32.776,23,57,28792
0.151,-0.990,0.103,8.667,-9.766,36.499,23,57,28807
0.110,-0.983,0.042,9.033,2.441,40.466,23,57,28822
-0.004,-1.117,-0.084,7.629,5.371,50.293,23,57,28837
-0.090,-1.146,-0.092,7.874,1.343,57.373,23,57,28852
-0.039,-1.090,0.082,7.507,3.906,72.571,23,57,28867
0.037,-1.166,0.134,6.653,20.996,84.839,23,57,28882
-0.000,-1.199,0.096,7.019,24.780,92.102,23,57,28897
0.054,-1.247,0.054,7.080,24.902,107.056,23,57,28912
0.099,-1.323,0.015,6.714,19.897,119.995,23,57,28927
0.072,-1.522,0.051,5.676,19.409,126.831,23,57,28942
-0.017,-1.660,0.055,2.991,19.409,141.663,23,56,28957
-0.229,-1.782,0.239,11.353,2.441,161.987,23,56,28972
-0.326,-1.956,0.490,12.390,-5.737,191.162,23,56,28987
-0.456,-2.157,0.657,1.099,-31.006,204.651,23,56,29002
-1.290,-2.669,0.560,14.587,-55.542,219.055,23,56,29017
-0.699,-2.211,0.408,20.630,-73.303,215.881,23,56,29032
-0.529,-2.022,0.300,14.771,-87.585,212.097,23,57,29047
0.662,-1.696,-0.107,-6.287,-86.853,213.684,23,57,29062
0.740,-1.510,0.036,-35.034,-25.513,178.162,23,57,29077
0.270,-1.210,0.092,-30.212,-8.484,151.306,23,57,29092
0.400,-0.959,-0.125,-7.935,-2.502,105.347,23,57,29107
-0.388,-0.678,0.086,24.536,15.869,15.808,23,57,29122
-0.333,-0.538,-0.130,49.194,0.183,-18.494,23,57,29138
-0.178,-0.401,-0.128,38.452,-42.908,-43.274,23,57,29152
0.050,-0.270,-0.070,15.442,-50.659,-73.975,23,57,29167
0.075,-0.288,-0.014,19.958,-49.072,-113.464,23,57,29182
0.044,-0.299,0.025,25.574,-48.828,-133.362,23,57,29197
0.039,-0.325,0.127,26.428,-41.687,-168.762,23,57,29212
0.035,-0.358,0.154,25.269,-31.860,-202.576,23,57,29227
0.032,-0.381,0.142,26.672,-28.198,-218.933,23,57,29242
0.070,-0.434,0.101,26.672,-26.001,-247.925,23,57,29257
0.046,-0.534,0.117,22.400,-28.198,-272.949,23,57,29272
0.001,-0.753,0.115,19.043,-34.119,-287.537,23,57,29287
0.149,-0.825,0.211,13.245,-54.871,-297.424,23,57,29302
0.040,-1.239,0.185,9.888,-55.542,-323.486,23,57,29317
0.094,-1.408,0.229,9.460,-73.425,-330.994,23,57,29332
0.514,-1.795,0.408,4.028,-83.313,-334.290,23,57,29348
1.077,-2.142,0.379,-2.991,-80.383,-344.543,23,57,29362
1.077,-2.235,0.332,-0.061,-48.279,-365.540,23,57,29377
0.931,-2.423,0.157,-3.479,-14.771,-365.173,23,57,29392
1.129,-2.100,-0.064,-3.784,4.395,-324.219,23,57,29407
1.431,-1.758,-0.240,1.404,-50.171,-249.451,23,57,29422
1.636,-1.605,-0.142,9.827,-73.425,-208.923,23,57,29437
2.175,-0.928,0.059,48.035,-131.348,-106.506,23,57,29452
2.012,-0.874,0.360,33.142,-125.366,-3.296,23,57,29467
2.001,-0.840,0.475,12.207,-60.913,87.402,23,57,29482
1.869,-0.927,0.664,2.869,-19.348,118.591,23,57,29497
-4.155,-2.110,-0.131,-27.893,66.284,169.312,23,57,29512
-5.334,-2.498,-1.344,28.870,244.446,54.016,23,57,29527
1.796,0.934,2.202,121.277,99.121,2.502,23,57,29542
-0.625,-3.045,0.836,-114.929,-47.241,85.327,23,57,29557
-0.193,-2.394,0.734,-4.639,117.493,130.127,23,57,29572
0.465,-1.372,0.795,71.838,3.845,111.572,23,57,29587
0.659,-1.380,-0.408,10.742,160.828,97.961,23,57,29603
0.383,-1.203,-0.658,75.500,195.435,89.172,23,52,29617
-0.023,-0.883,-0.516,64.758,170.105,86.609,23,57,29632
0.298,-0.973,-0.260,13.428,91.248,100.891,23,57,29647
0.079,-1.041,0.224,-5.798,-37.964,117.981,23,57,29662
0.159,-1.048,0.429,-12.451,-85.571,121.094,23,57,29677
0.468,-1.083,0.388,-16.357,-86.731,106.689,23,57,29692
0.437,-1.071,0.102,0.732,25.757,71.777,23,57,29707
0.279,-1.068,0.059,8.301,64.697,45.471,23,57,29722
0.030,-1.009,0.034,14.404,65.674,39.124,23,57,29737
-0.029,-1.007,-0.033,12.268,49.500,35.461,23,57,29752
0.042,-0.998,-0.043,9.155,12.329,38.208,23,57,29767
0.074,-1.026,0.005,7.629,-1.953,38.208,23,57,29782
0.123,-1.049,0.048,2.136,-10.925,38.757,23,57,29797
0.162,-1.007,0.099,2.747,-4.333,36.255,23,57,29812
0.123,-0.994,0.108,4.150,1.770,33.203,23,57,29827
-0.003,-0.995,0.054,7.202,11.414,28.687,23,57,29842
0.024,-1.023,-0.017,6.897,3.723,31.006,23,57,29858
0.086,-1.007,0.000,6.592,-3.540,33.325,23,57,29872
0.120,-1.010,0.029,7.080,-12.268,35.278,23,57,29887
0.087,-1.036,0.033,5.432,-9.644,36.072,23,57,29903
0.079,-1.042,0.026,4.456,-6.592,37.720,23,57,29917
0.080,-1.002,0.033,3.662,-5.798,38.757,23,57,29932
0.174,-0.978,0.060,3.845,-1.953,41.260,23,57,29948
0.181,-1.008,0.136,5.676,7.629,42.175,23,57,29962
0.197,-1.086,0.108,6.714,9.399,42.419,23,57,29977
0.106,-1.052,0.003,7.385,3.601,42.908,23,57,29992
0.019,-1.063,-0.012,7.385,-3.662,46.021,23,57,30007
-0.024,-1.115,0.017,5.737,1.404,54.626,23,57,30022
-0.081,-1.167,0.104,3.418,4.456,61.462,23,57,30037
0.014,-1.180,0.172,4.883,10.193,76.782,23,57,30052
0.043,-1.194,0.144,5.249,22.400,91.003,23,57,30067
0.002,-1.289,0.071,4.761,29.053,99.121,23,57,30082
-0.007,-1.387,0.081,5.493,36.255,114.929,23,54,30097
0.008,-1.590,0.134,8.057,32.104,131.470,23,57,30112
-0.145,-1.749,0.143,6.775,30.457,155.273,23,57,30127
-0.388,-1.966,0.333,4.578,23.621,158.936,23,57,30142
-0.621,-2.216,0.691,12.390,-1.526,184.021,23,57,30157
-1.054,-2.491,0.819,11.719,-18.921,198.669,23,57,30172
-0.969,-2.335,0.577,-7.263,-51.575,226.501,23,57,30187
-0.261,-2.064,0.077,20.081,-56.335,220.520,23,57,30202
0.026,-1.885,0.014,17.700,-56.030,214.172,23,57,30217
0.693,-1.641,-0.026,1.526,-68.054,211.609,23,57,30232
0.412,-1.387,0.263,-33.813,-47.913,190.735,23,57,30247
0.175,-1.202,0.059,-39.429,15.869,138.245,23,57,30262
0.334,-0.482,0.154,-18.921,10.742,113.464,23,57,30277
-0.401,-0.572,0.021,-25.452,-9.277,64.514,23,57,30292
-0.278,-0.502,-0.266,15.686,29.419,-32.227,23,57,30307
-0.079,-0.317,-0.252,40.344,13.489,-58.472,23,57,30322
0.126,-0.081,-0.091,34.851,-35.950,-79.163,23,57,30337
0.121,-0.140,0.015,-1.282,-36.072,-108.887,23,52,30352
0.071,-0.181,0.067,-7.812,-34.241,-146.057,23,57,30368
-0.009,-0.268,0.137,-4.395,-37.537,-164.490,23,57,30382
-0.030,-0.364,0.162,0.427,-41.565,-199.951,23,57,30397
0.000,-0.403,0.156,1.953,-42.664,-232.117,23,57,30412
0.061,-0.519,0.119,1.465,-41.992,-245.972,23,57,30427
0.060,-0.731,0.147,-1.648,-44.495,-269.165,23,57,30442
0.113,-0.789,0.221,-4.883,-57.495,-286.560,23,57,30457
0.099,-0.888,0.268,-5.127,-62.805,-315.430,23,57,30472
0.000,-1.323,0.266,-6.165,-60.181,-327.698,23,57,30487
0.114,-1.674,0.375,-2.441,-73.730,-334.167,23,57,30502
0.380,-1.935,0.491,-4.700,-81.299,-342.896,23,57,30517
0.962,-2.328,0.460,-5.615,-72.083,-349.121,23,57,30532
0.827,-2.298,0.300,-0.854,-46.997,-366.638,23,57,30547
0.794,-2.365,-0.015,-7.629,4.395,-350.342,23,57,30562
1.034,-2.123,-0.219,-9.216,10.437,-323.730,23,57,30578
1.317,-1.659,-0.354,-2.563,-39.551,-255.005,23,57,30592
1.792,-1.290,-0.172,19.104,-83.313,-174.072,23,57,30607
1.994,-1.012,-0.129,43.213,-125.793,-74.341,23,57,30622
1.868,-0.837,0.360,32.715,-127.869,-22.217,23,57,30637
1.815,-0.897,0.405,2.869,-69.031,70.129,23,57,30652
1.762,-0.973,0.445,-5.615,30.518,119.385,23,57,30667
-1.219,-1.629,0.495,-12.817,75.439,138.672,23,57,30682
-2.640,-1.755,-0.098,-2.136,192.139,110.229,23,57,30697
1.014,-0.417,0.718,106.567,-3.174,39.124,23,57,30712
-0.341,-1.860,1.488,14.221,-72.815,80.139,23,57,30727
0.143,-1.758,0.788,-90.332,148.499,141.602,23,57,30742
0.569,-1.327,0.514,63.965,-15.320,131.287,23,57,30757
0.789,-1.496,-0.388,19.226,164.795,106.140,23,57,30772
0.630,-1.228,-0.432,66.406,233.215,88.928,23,57,30788
-0.074,-0.809,-0.198,67.688,179.993,97.168,23,57,30802
0.083,-0.823,-0.197,10.498,86.975,99.731,23,57,30817
0.122,-1.129,0.074,-2.625,33.264,108.582,23,57,30832
0.084,-1.043,0.424,-0.366,-107.910,122.803,23,57,30847
0.615,-1.052,0.342,-13.794,-93.079,106.018,23,57,30862
0.570,-1.032,0.231,-4.395,-35.889,88.013,23,57,30877
0.275,-1.060,0.088,15.320,57.373,52.490,23,57,30892
0.085,-1.031,0.063,16.541,71.533,35.889,23,57,30907
-0.016,-0.992,-0.001,14.160,59.204,30.945,23,57,30922
0.021,-1.012,0.003,10.681,43.945,31.616,23,57,30937
0.105,-1.017,0.025,7.751,7.385,34.119,23,57,30952
0.102,-1.010,0.073,3.052,-2.930,33.752,23,57,30967
0.120,-1.014,0.134,2.502,-1.831,32.410,23,57,30982
0.146,-1.001,0.195,5.493,2.380,28.809,23,57,30997
0.127,-0.980,0.092,10.559,12.390,23.987,23,57,31012
0.093,-0.970,0.035,11.780,16.418,21.667,23,57,31027
0.015,-0.993,0.027,10.803,10.742,22.766,23,57,31042
0.063,-1.042,0.016,8.911,-3.662,27.527,23,57,31057
0.088,-1.052,0.046,6.775,-13.306,31.311,23,57,31072
0.111,-1.010,0.065,5.920,-13.794,32.104,23,57,31087
0.078,-0.996,0.101,4.578,-9.583,32.532,23,57,31102
0.112,-1.010,0.079,5.737,-5.676,35.095,23,57,31117
0.089,-1.019,0.056,6.714,-2.930,36.133,23,57,31132
0.041,-1.066,0.047,7.507,-1.526,39.612,23,57,31147
0.017,-1.034,-0.004,7.507,-2.686,45.410,23,57,31162
0.002,-1.038,-0.023,6.348,0.916,52.795,23,57,31177
-0.058,-1.128,0.004,5.676,3.845,58.044,23,57,31192
-0.016,-1.133,0.172,4.211,6.775,71.228,23,57,31207
-0.002,-1.137,0.352,5.188,10.681,84.473,23,57,31222
0.114,-1.191,0.300,5.310,16.541,90.393,23,57,31237
0.102,-1.276,0.194,4.028,36.621,100.952,23,57,31252
0.045,-1.387,0.130,5.920,39.978,115.417,23,57,31267
0.043,-1.437,0.144,5.859,31.067,129.333,23,57,31282
-0.056,-1.724,0.125,5.981,26.855,137.146,23,57,31298
-0.331,-1.953,0.259,2.563,22.705,154.663,23,57,31312
-0.413,-2.017,0.405,8.179,0.793,177.795,23,57,31327
-1.153,-2.521,0.654,7.324,-17.700,193.848,23,57,31342
-0.882,-2.302,0.764,-2.930,-46.204,222.412,23,57,31357
-0.444,-2.027,0.399,18.066,-38.818,220.703,23,57,31372
-0.141,-1.818,0.114,15.564,-38.391,216.553,23,57,31387
0.743,-1.658,-0.289,1.526,-46.082,208.191,23,57,31402
0.509,-1.351,-0.006,-20.874,-42.114,190.857,23,57,31417
0.231,-1.123,0.061,-32.776,17.700,142.151,23,57,31432
0.441,-0.567,-0.084,-26.611,19.836,120.361,23,57,31447
-0.301,-0.567,0.022,-24.963,1.404,74.463,23,57,31462
-0.418,-0.565,-0.368,-3.357,44.678,-18.250,23,57,31477
-0.133,-0.397,-0.368,22.217,32.471,-49.377,23,57,31492
0.121,-0.122,-0.255,22.156,-17.212,-70.374,23,57,31508
0.108,-0.164,-0.119,-13.489,-23.560,-96.191,23,57,31522
0.049,-0.210,-0.070,-24.170,-20.203,-132.751,23,57,31537
-0.027,-0.302,-0.014,-21.362,-22.827,-150.818,23,57,31552
-0.010,-0.367,-0.021,-19.409,-24.414,-185.120,23,57,31567
0.021,-0.414,-0.034,-20.996,-25.208,-215.576,23,57,31582
0.065,-0.522,-0.064,-20.447,-24.902,-229.492,23,57,31597
0.013,-0.727,-0.067,-19.958,-22.400,-255.615,23,57,31612
0.047,-0.825,-0.057,-22.217,-28.198,-276.367,23,57,31627
0.092,-0.856,0.027,-24.414,-41.199,-291.748,23,57,31642
0.000,-1.234,0.026,-21.423,-57.678,-302.368,23,57,31657
0.244,-1.572,0.162,-6.348,-65.002,-312.866,23,57,31672
0.657,-1.836,0.199,-1.709,-61.279,-320.435,23,57,31687
0.923,-2.013,0.209,8.240,-55.115,-331.238,23,57,31702
0.799,-2.067,0.104,22.278,-9.827,-353.088,23,57,31718
0.764,-2.161,-0.098,17.822,35.522,-347.290,23,57,31732
0.732,-2.071,-0.144,12.756,30.518,-328.613,23,57,31747
1.160,-1.691,-0.082,6.104,-42.419,-266.235,23,57,31762
1.550,-1.515,-0.061,9.888,-82.947,-205.139,23,57,31777
1.710,-1.303,0.041,39.001,-88.379,-132.812,23,57,31792
1.816,-0.883,0.256,46.387,-83.496,-90.881,23,57,31807
1.834,-0.818,0.427,29.114,-54.260,1.404,23,57,31822
1.844,-0.856,0.400,7.690,9.460,72.449,23,57,31837
0.189,-1.782,0.208,-2.380,47.058,100.281,23,57,31852
-2.101,-1.390,0.583,28.381,142.822,99.121,23,57,31867
0.657,-1.029,2.038,65.918,-3.723,55.420,23,57,31882
-0.365,-2.268,1.327,-24.353,99.182,135.010,23,57,31897
0.398,-1.566,0.841,-43.396,107.178,160.339,23,57,31912
0.726,-1.312,-0.142,43.579,45.105,145.813,23,57,31927
0.969,-1.253,-0.983,47.241,230.835,110.291,23,57,31942
0.254,-0.968,-0.370,81.726,252.075,95.459,23,57,31957
-0.059,-0.945,-0.131,44.312,155.518,101.257,23,57,31973
0.166,-1.010,-0.045,-4.761,43.396,118.103,23,57,31987
0.095,-0.969,0.337,-3.967,-34.912,125.305,23,57,32002
0.372,-1.075,0.655,-13.977,-132.202,133.118,23,57,32017
0.698,-1.074,0.141,3.113,-24.292,94.421,23,57,32032
0.453,-1.074,-0.057,19.958,72.815,52.551,23,57,32047
0.112,-1.007,0.097,17.456,69.214,46.204,23,57,32062
-0.074,-1.017,0.037,18.494,60.303,39.856,23,57,32077
-0.073,-1.022,-0.020,15.686,39.551,37.659,23,57,32092
0.134,-0.997,-0.035,15.015,14.771,39.612,23,57,32107
0.164,-1.011,0.004,7.690,-5.005,38.269,23,57,32122
0.187,-1.016,0.094,3.540,-2.686,33.997,23,57,32137
0.182,-1.014,0.139,3.296,0.732,29.602,23,57,32152
0.154,-1.008,0.148,6.042,5.554,27.588,23,57,32167
0.098,-1.001,0.043,7.629,9.033,24.658,23,57,32182
0.059,-0.992,0.024,7.324,2.869,25.269,23,57,32197
0.104,-1.018,0.029,6.165,-2.625,27.161,23,57,32212
0.182,-1.008,0.083,6.287,-12.817,29.541,23,57,32228
0.163,-1.047,0.092,6.226,-13.428,28.687,23,57,32242
0.107,-1.053,0.080,5.981,-13.000,28.625,23,57,32257
0.073,-1.010,0.028,5.371,-16.235,30.151,23,57,32272
0.131,-0.999,0.071,5.554,-17.822,32.898,23,57,32287
0.137,-1.010,0.098,6.531,-11.230,36.438,23,57,32302
0.084,-1.023,0.093,7.263,-6.958,38.147,23,57,32317
-0.005,-1.106,-0.008,6.958,-2.747,43.335,23,57,32332
-0.060,-1.155,-0.036,4.883,-0.977,52.795,23,57,32347
-0.082,-1.126,0.146,4.150,-1.404,59.692,23,51,32362
0.024,-1.100,0.252,3.601,5.188,74.829,23,57,32377
0.033,-1.209,0.128,2.808,25.208,88.318,23,57,32392
0.006,-1.271,0.101,2.380,38.574,104.065,23,57,32407
0.046,-1.364,0.112,3.723,38.879,112.122,23,57,32422
-0.040,-1.618,0.101,2.563,36.560,127.686,23,57,32437
-0.155,-1.757,0.094,-0.244,36.987,144.165,23,57,32452
-0.299,-1.913,0.274,0.854,32.104,154.419,23,57,32467
-0.532,-2.245,0.562,8.728,14.221,178.894,23,57,32483
-1.291,-2.746,0.672,4.089,-14.465,208.191,23,57,32497
-1.139,-2.501,0.626,-6.042,-32.166,221.313,23,57,32512
-0.428,-2.002,0.280,18.738,-53.406,221.008,23,57,32527
0.389,-1.683,-0.138,11.597,-72.937,214.905,23,57,32542
0.774,-1.591,-0.149,-2.075,-72.754,205.872,23,57,32557
0.405,-1.346,0.092,-20.020,-59.448,198.120,23,57,32572
0.256,-1.003,-0.283,-26.184,5.066,140.503,23,57,32587
0.292,-0.574,0.024,-1.404,-12.085,100.891,23,57,32602
-0.446,-0.564,0.120,-15.808,-19.470,76.538,23,57,32617
-0.339,-0.571,-0.234,12.451,23.743,-19.958,23,57,32632
-0.020,-0.259,-0.174,52.979,-6.714,-68.970,23,57,32647
0.064,-0.182,-0.071,46.448,-29.114,-78.979,23,57,32662
0.104,-0.222,0.053,10.193,-35.950,-106.506,23,57,32677
0.003,-0.300,0.148,0.793,-32.593,-142.883,23,57,32692
-0.016,-0.339,0.175,5.432,-37.842,-180.420,23,57,32707
-0.001,-0.426,0.189,10.254,-38.635,-197.754,23,57,32722
0.080,-0.496,0.173,7.507,-37.170,-229.431,23,57,32738
0.083,-0.550,0.169,5.493,-33.447,-258.545,23,57,32752
0.010,-0.802,0.182,4.211,-31.921,-271.912,23,57,32767
0.057,-0.898,0.191,-1.404,-35.706,-290.527,23,57,32782
0.106,-1.098,0.266,-7.446,-50.903,-311.218,23,57,32797
0.051,-1.352,0.227,-10.315,-52.429,-323.486,23,57,32812
0.089,-1.681,0.360,-3.418,-67.932,-332.275,23,57,32827
0.852,-2.208,0.433,-8.606,-77.576,-335.022,23,57,32842
0.999,-2.263,0.358,5.066,-77.026,-350.830,23,57,32857
0.966,-2.223,0.269,10.498,-60.120,-356.689,23,57,32872
0.942,-2.105,0.057,1.526,-7.141,-335.632,23,57,32887
1.157,-1.838,-0.179,1.282,-29.724,-277.344,23,57,32902
1.578,-1.549,-0.204,0.549,-56.763,-241.821,23,57,32917
1.909,-1.302,-0.030,15.198,-72.021,-169.495,23,57,32932
2.010,-0.928,0.094,38.452,-86.731,-77.881,23,57,32947
1.976,-0.892,0.229,11.719,-59.265,18.799,23,52,32962
1.975,-0.947,0.217,6.104,-24.780,58.960,23,57,32977
0.157,-1.329,0.538,-2.075,51.270,115.906,23,57,32992
-3.250,-1.919,0.033,-5.310,144.531,128.113,23,57,33007
-0.186,-1.034,0.536,48.523,170.349,53.101,23,57,33022
0.090,-1.459,2.027,54.871,-83.923,62.378,23,57,33037
0.005,-2.128,0.777,-120.850,138.916,141.418,23,57,33052
0.301,-1.338,1.063,16.785,76.233,140.198,23,57,33067
0.655,-1.331,-0.212,29.053,67.932,119.690,23,57,33082
0.708,-1.237,-0.555,67.932,222.717,92.468,23,57,33097
-0.051,-0.992,-0.335,74.768,167.236,99.365,23,57,33112
0.044,-0.828,-0.373,40.344,127.747,101.257,23,57,33127
0.185,-1.019,0.030,3.784,25.879,109.924,23,57,33142
0.035,-1.097,0.543,-8.545,-99.182,126.709,23,57,33157
0.381,-1.075,0.542,-13.733,-119.141,124.695,23,56,33172
0.533,-1.058,0.165,-1.709,-18.616,87.524,23,56,33187
0.271,-1.040,0.061,14.404,65.674,53.345,23,57,33203
0.185,-1.052,0.094,13.672,63.904,41.077,23,57,33217
-0.011,-1.000,-0.002,15.259,61.829,36.682,23,57,33232
0.011,-1.003,-0.006,11.292,43.030,33.142,23,57,33247
0.083,-1.001,0.008,9.460,4.944,34.485,23,57,33262
0.113,-1.020,0.059,6.775,-2.319,33.508,23,57,33277
0.119,-1.014,0.151,4.395,-2.197,30.640,23,57,33292
0.142,-0.997,0.209,10.010,1.282,24.719,23,57,33307
0.133,-0.997,0.153,13.306,12.085,21.179,23,57,33322
0.042,-0.984,0.002,11.719,10.437,23.315,23,57,33337
-0.030,-1.001,-0.051,8.423,-1.709,29.236,23,57,33352
-0.020,-1.010,-0.031,7.385,-7.507,32.104,23,57,33367
0.095,-1.035,0.069,7.324,-7.874,34.302,23,57,33382
0.127,-1.010,0.145,7.324,0.977,34.973,23,57,33397
0.093,-1.013,0.087,7.996,4.883,36.011,23,57,33412
0.046,-0.995,0.041,9.033,7.141,39.429,23,57,33427
0.084,-1.001,0.027,9.888,8.850,44.678,23,57,33442
0.080,-1.054,0.069,10.193,10.376,46.753,23,57,33457
0.085,-1.068,0.060,10.742,10.498,52.002,23,57,33472
0.051,-1.067,0.028,10.315,11.597,58.777,23,57,33487
-0.014,-1.143,0.002,9.705,12.756,63.293,23,57,33503
-0.027,-1.135,0.070,10.803,11.719,74.646,23,57,33517
0.037,-1.126,0.238,10.864,16.724,86.548,23,57,33532
0.090,-1.179,0.163,11.597,30.823,96.741,23,57,33547
0.098,-1.198,0.126,11.292,34.424,103.394,23,57,33562
0.040,-1.325,0.028,11.963,32.104,117.981,23,57,33577
0.020,-1.411,0.067,14.954,22.949,133.484,23,57,33592
-0.000,-1.485,0.115,13.916,20.630,142.029,23,57,33607
-0.132,-1.836,0.177,14.893,13.367,161.255,23,57,33622
-0.402,-2.046,0.423,21.179,-20.630,188.293,23,57,33637
-0.609,-2.187,0.575,17.029,-44.373,205.444,23,57,33652
-1.209,-2.590,0.909,16.785,-69.763,226.746,23,56,33667
-0.803,-2.202,0.666,26.001,-71.594,217.651,23,56,33682
-0.143,-1.769,0.311,19.775,-82.397,212.708,23,56,33697
0.475,-1.709,-0.044,-2.380,-77.820,208.008,23,56,33713
0.756,-1.550,0.001,-38.696,-34.119,181.274,23,57,33727
0.271,-1.245,0.070,-38.635,-7.019,153.381,23,57,33742
0.379,-1.083,-0.400,-11.780,13.550,100.525,23,57,33757
0.135,-0.560,0.112,-13.428,38.025,31.433,23,57,33772
-0.456,-0.595,-0.302,22.095,43.213,-48.889,23,57,33787
-0.343,-0.491,-0.341,41.199,-8.362,-59.448,23,57,33802
-0.000,-0.197,-0.322,5.127,-40.710,-76.294,23,57,33817
0.155,-0.140,-0.172,-15.625,-40.161,-110.718,23,57,33832
0.036,-0.205,-0.079,-13.184,-40.833,-130.676,23,57,33847
0.019,-0.238,-0.026,-11.780,-40.405,-166.199,23,57,33862
0.022,-0.306,0.008,-16.479,-29.236,-200.134,23,57,33877
0.038,-0.375,-0.027,-16.174,-24.841,-216.797,23,57,33892
0.019,-0.416,-0.051,-10.803,-26.245,-246.582,23,57,33907
0.001,-0.542,-0.043,-10.925,-34.729,-269.714,23,57,33923
-0.006,-0.792,-0.042,-13.611,-58.655,-282.715,23,57,33937
0.062,-0.792,-0.020,-12.878,-72.083,-292.236,23,57,33952
0.101,-0.926,0.121,-7.324,-75.684,-312.683,23,57,33967
0.010,-1.392,0.134,8.728,-87.463,-321.045,23,57,33982
0.160,-1.552,0.225,10.437,-83.618,-326.599,23,57,33997
0.814,-1.996,0.386,20.447,-52.917,-342.102,23,57,34012
0.992,-2.202,0.251,33.936,-4.761,-355.103,23,57,34027
0.996,-2.208,0.081,32.166,16.968,-344.055,23,57,34042
1.002,-2.147,0.039,16.602,-7.019,-286.865,23,57,34057
1.206,-1.717,-0.120,1.343,-81.604,-214.844,23,57,34072
1.597,-1.514,-0.075,4.822,-93.689,-144.653,23,57,34087
1.779,-1.428,-0.051,30.518,-90.515,-106.384,23,57,34102
1.853,-1.071,0.107,30.273,-84.106,-16.541,23,57,34117
1.797,-0.906,0.420,16.113,-43.518,65.979,23,57,34133
1.852,-0.917,0.361,8.118,-14.099,97.107,23,57,34147
1.798,-0.989,0.404,-10.193,41.321,152.039,23,57,34162
-2.588,-1.864,0.114,38.696,156.982,69.824,23,57,34177
-0.949,-1.125,0.511,86.914,82.581,25.330,23,57,34192
0.978,-0.003,1.766,-76.294,19.470,74.280,23,57,34207
-0.437,-2.544,0.906,-18.555,111.633,132.507,23,57,34222
-0.003,-1.420,1.010,63.293,-1.038,125.122,23,57,34237
0.643,-1.339,0.464,27.588,176.880,96.375,23,57,34252
1.292,-1.332,-0.622,77.820,232.910,93.567,23,57,34267
-0.115,-1.036,-0.101,58.228,179.199,93.079,23,57,34282
-0.192,-0.887,-0.092,1.770,100.403,98.267,23,57,34297
0.180,-1.012,-0.337,-3.052,-53.162,117.981,23,57,34312
-0.032,-1.013,0.422,-2.502,-135.742,122.070,23,57,34327
0.151,-1.003,0.550,5.920,-66.711,99.792,23,57,34343
0.754,-1.099,0.077,13.000,55.481,54.749,23,57,34357
0.323,-1.075,-0.058,14.648,49.194,41.748,23,51,34372
0.072,-0.994,0.081,13.977,51.941,35.706,23,57,34387
-0.049,-1.055,0.030,11.292,38.757,33.569,23,57,34402
-0.021,-1.013,-0.037,9.094,-4.211,37.720,23,57,34417
0.122,-1.005,-0.020,6.226,-9.399,36.255,23,57,34432
0.076,-1.030,-0.036,1.648,-9.521,35.828,23,57,34447
0.150,-1.030,0.089,4.211,-2.747,32.471,23,57,34462
0.191,-0.970,0.127,7.568,14.709,26.489,23,57,34477
0.053,-0.969,0.098,8.850,15.137,25.940,23,57,34492
0.052,-0.984,0.075,9.949,4.761,29.175,23,57,34507
0.096,-1.016,-0.023,8.850,-6.653,32.227,23,57,34522
0.107,-1.029,0.017,7.751,-10.803,33.508,23,57,34537
0.124,-1.027,0.025,5.859,-9.888,34.790,23,57,34553
0.102,-1.007,0.051,4.272,-4.272,35.950,23,57,34567
0.136,-0.956,0.039,5.920,2.930,37.292,23,57,34582
0.129,-0.957,0.051,7.385,4.150,38.574,23,57,34597
0.172,-1.067,0.089,8.972,2.808,41.138,23,57,34612
0.141,-1.104,0.056,7.935,-1.038,43.030,23,57,34627
0.084,-1.026,0.000,7.629,-2.625,44.983,23,57,34642
0.036,-1.016,-0.009,7.263,2.747,52.856,23,57,34657
-0.064,-1.172,-0.008,5.127,8.728,66.772,23,57,34672
-0.084,-1.209,0.127,4.944,7.690,75.317,23,57,34687
-0.027,-1.175,0.192,6.897,14.038,91.064,23,57,34702
0.055,-1.182,0.179,7.202,31.677,105.530,23,57,34717
0.034,-1.277,0.084,7.690,36.682,113.647,23,57,34732
0.008,-1.347,0.069,9.216,35.400,130.127,23,57,34747
-0.017,-1.554,0.056,7.080,31.006,147.461,23,57,34763
-0.273,-1.878,0.066,11.597,15.320,168.823,23,57,34777
-0.342,-1.950,0.398,15.747,3.784,181.641,23,57,34792
-0.516,-2.237,0.527,12.451,-27.405,211.548,23,57,34807
-1.291,-2.743,0.708,6.287,-59.082,230.652,23,57,34822
-0.682,-2.202,0.499,24.719,-59.631,224.243,23,57,34837
-0.295,-2.028,0.322,15.747,-72.266,215.332,23,57,34852
0.392,-1.720,-0.069,-2.869,-77.637,207.581,23,57,34867
